s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-63.125,-65.1875,-9.4921875,-9.1328125,-64.8125,-64.375,-4.84765625,-4.9453125,2.0625,-0.4375
-68.6875,-70.0625,-5.8359375,-5.84375,-69.0,-69.75,-4.8046875,-4.8671875,1.375,0.75
-66.875,-66.75,-9.21875,-9.0078125,-71.625,-73.8125,-4.22265625,-4.6015625,-0.125,2.1875
-65.625,-65.1875,-8.6171875,-8.5234375,-67.9375,-71.125,-3.650390625,-3.931640625,-0.4375,3.1875
-59.75,-59.96875,-4.9296875,-4.98828125,-62.5,-64.375,-3.71484375,-4.21875,0.21875,1.875
-73.0625,-75.5,-5.9453125,-5.82421875,-77.5,-77.625,-4.4296875,-4.62109375,2.4375,0.125
-66.6875,-67.625,-5.14453125,-5.5546875,-68.6875,-70.5,-3.76171875,-4.328125,0.9375,1.8125
-62.75,-61.5625,-5.70703125,-5.609375,-65.0625,-68.0625,-3.171875,-3.453125,-1.1875,3.0
-65.4375,-66.4375,-7.8046875,-7.94921875,-70.6875,-70.8125,-6.609375,-6.87109375,1.0,0.125
-67.0625,-70.8125,-8.8671875,-9.484375,-74.375,-73.625,-5.7421875,-5.9921875,3.75,-0.75
-77.0625,-80.0,-5.59765625,-5.79296875,-81.0625,-80.3125,-5.76953125,-5.8359375,2.9375,-0.75
-56.84375,-59.9375,-9.1875,-9.5546875,-59.6875,-63.28125,-4.9609375,-5.2578125,3.09375,3.59375
-62.5625,-66.0,-8.390625,-8.7265625,-68.8125,-69.6875,-6.44921875,-6.4609375,3.4375,0.875
-62.8125,-67.0625,-6.3515625,-6.609375,-68.25,-65.125,-5.6875,-6.15625,4.25,-3.125
-66.875,-68.625,-8.5703125,-9.5546875,-70.75,-71.9375,-3.70703125,-3.818359375,1.75,1.1875
-56.71875,-57.40625,-8.25,-8.4921875,-59.71875,-60.9375,-3.625,-4.07421875,0.6875,1.21875
-70.6875,-69.375,-8.5078125,-8.390625,-71.1875,-74.125,-3.134765625,-3.525390625,-1.3125,2.9375
-62.5625,-64.1875,-6.28125,-6.09375,-67.5625,-68.625,-4.9765625,-5.23828125,1.625,1.0625
-65.5625,-68.6875,-6.36328125,-6.88671875,-70.4375,-70.5,-4.80859375,-5.13671875,3.125,0.0625
-77.5,-77.375,-7.22265625,-7.33984375,-79.6875,-81.625,-5.578125,-5.58984375,-0.125,1.9375
-69.625,-68.875,-9.2421875,-9.375,-72.0,-74.0625,-4.7421875,-4.765625,-0.75,2.0625
-69.1875,-71.1875,-5.3984375,-5.69140625,-72.625,-73.0,-3.916015625,-4.33203125,2.0,0.375
-67.125,-69.8125,-6.39453125,-6.671875,-71.125,-72.75,-4.078125,-4.1640625,2.6875,1.625
-63.0,-65.3125,-6.30859375,-6.62890625,-66.5625,-65.8125,-4.5859375,-4.73046875,2.3125,-0.75
-62.75,-65.6875,-7.96875,-7.9453125,-68.375,-67.4375,-5.2421875,-5.20703125,2.9375,-0.9375
-73.9375,-74.625,-9.3515625,-9.484375,-78.0,-78.5,-4.06640625,-4.1640625,0.6875,0.5
-62.03125,-64.375,-5.828125,-5.93359375,-66.0,-67.6875,-5.66796875,-5.859375,2.34375,1.6875
-59.96875,-63.46875,-10.40625,-10.59375,-64.625,-66.375,-6.3671875,-6.53515625,3.5,1.75
-67.3125,-67.6875,-8.71875,-8.7890625,-70.8125,-71.625,-4.8984375,-5.02734375,0.375,0.8125
-58.28125,-57.8125,-6.01953125,-5.8828125,-61.75,-62.96875,-5.83984375,-5.81640625,-0.46875,1.21875
-62.40625,-64.0,-7.36328125,-7.484375,-65.5625,-66.75,-6.3203125,-6.2265625,1.59375,1.1875
-62.4375,-65.25,-6.48828125,-6.9375,-69.5,-70.75,-5.3203125,-5.28515625,2.8125,1.25
-67.3125,-70.6875,-6.44140625,-6.44921875,-70.625,-71.0625,-6.2421875,-6.390625,3.375,0.4375
-64.5625,-64.4375,-4.484375,-4.59765625,-67.5625,-68.375,-5.98828125,-6.03125,-0.125,0.8125
-68.125,-68.875,-6.08203125,-6.3671875,-72.3125,-72.4375,-3.0,-3.27734375,0.75,0.125
-63.125,-65.0,-6.33984375,-6.4140625,-64.1875,-64.8125,-6.38671875,-7.01953125,1.875,0.625
-71.5625,-76.125,-9.453125,-9.453125,-78.5,-75.4375,-4.40625,-4.578125,4.5625,-3.0625
-60.40625,-61.875,-6.46875,-6.76953125,-64.5625,-65.25,-3.099609375,-3.556640625,1.46875,0.6875
-68.25,-69.25,-7.5234375,-7.7265625,-68.1875,-70.25,-3.90234375,-4.30859375,1.0,2.0625
-74.125,-74.0,-6.3203125,-6.39453125,-79.3125,-80.625,-3.4453125,-3.541015625,-0.125,1.3125
-61.6875,-65.25,-5.40234375,-5.84765625,-70.1875,-71.5,-3.896484375,-4.30078125,3.5625,1.3125
-67.5625,-68.875,-7.11328125,-7.10546875,-66.6875,-66.4375,-7.3671875,-7.69921875,1.3125,-0.25
-65.0,-66.75,-5.20703125,-5.55859375,-69.0625,-71.125,-5.75,-5.8046875,1.75,2.0625
-64.9375,-64.75,-8.7265625,-8.7578125,-64.9375,-66.5625,-3.51953125,-3.72265625,-0.1875,1.625
-74.1875,-75.125,-6.12109375,-6.1328125,-79.5625,-81.0,-5.25,-5.37109375,0.9375,1.4375
-65.3125,-66.875,-7.515625,-7.671875,-67.0,-68.25,-5.51953125,-5.64453125,1.5625,1.25
-62.65625,-63.875,-7.4765625,-7.6640625,-66.4375,-66.625,-3.611328125,-3.685546875,1.21875,0.1875
-67.9375,-68.0,-9.375,-9.3046875,-70.1875,-71.875,-4.74609375,-5.15625,0.0625,1.6875
-65.8125,-68.0,-8.328125,-8.8125,-67.5,-67.4375,-4.5703125,-4.515625,2.1875,-0.0625
-62.46875,-63.78125,-8.1328125,-8.328125,-65.6875,-66.5625,-6.5,-6.7265625,1.3125,0.875
-63.1875,-67.9375,-7.85546875,-8.1328125,-66.1875,-65.25,-3.66015625,-4.1953125,4.75,-0.9375
-64.0,-63.4375,-5.18359375,-5.39453125,-64.8125,-67.5625,-4.15625,-4.515625,-0.5625,2.75
-65.4375,-65.5,-4.484375,-4.4609375,-67.6875,-69.5625,-6.109375,-6.21484375,0.0625,1.875
-66.4375,-67.0625,-5.34375,-5.58203125,-71.3125,-72.75,-4.92578125,-5.5234375,0.625,1.4375
-59.875,-63.78125,-6.12890625,-6.54296875,-62.65625,-64.125,-8.515625,-8.5625,3.90625,1.46875
-65.3125,-66.8125,-7.2421875,-7.03515625,-64.5,-66.4375,-4.12890625,-4.24609375,1.5,1.9375
-61.21875,-62.96875,-4.85546875,-5.203125,-63.21875,-63.84375,-6.40625,-6.40625,1.75,0.625
-58.0625,-61.5625,-6.94140625,-7.33203125,-61.4375,-62.65625,-5.24609375,-5.47265625,3.5,1.21875
-69.4375,-71.3125,-6.11328125,-6.09375,-72.375,-72.6875,-5.33203125,-5.5390625,1.875,0.3125
-74.4375,-75.3125,-6.77734375,-6.8828125,-79.0,-79.625,-6.42578125,-6.1015625,0.875,0.625
-71.75,-72.5625,-6.9140625,-7.078125,-75.6875,-76.1875,-5.296875,-5.3671875,0.8125,0.5
-70.875,-71.5,-4.33203125,-4.05078125,-71.375,-72.25,-6.3203125,-6.23828125,0.625,0.875
-70.0625,-72.375,-6.359375,-6.5,-75.375,-73.875,-4.3046875,-4.37890625,2.3125,-1.5
-64.4375,-63.59375,-8.375,-8.5234375,-63.0625,-67.4375,-3.421875,-3.904296875,-0.84375,4.375
-73.4375,-74.5,-7.16015625,-7.375,-76.375,-77.0,-5.22265625,-5.08203125,1.0625,0.625
-73.3125,-73.75,-9.4453125,-9.640625,-75.375,-77.5,-2.919921875,-3.35546875,0.4375,2.125
-65.0625,-68.375,-7.8671875,-7.91015625,-70.1875,-69.8125,-5.74609375,-6.015625,3.3125,-0.375
-66.0,-66.8125,-6.7890625,-6.796875,-66.75,-68.1875,-3.671875,-3.814453125,0.8125,1.4375
-63.625,-66.625,-6.13671875,-7.421875,-68.625,-69.0,-3.736328125,-3.951171875,3.0,0.375
-70.125,-73.6875,-5.91015625,-6.10546875,-73.75,-75.0625,-4.8359375,-4.84765625,3.5625,1.3125
-65.5625,-66.5,-7.36328125,-7.40625,-69.0,-69.3125,-5.453125,-5.5859375,0.9375,0.3125
-66.1875,-65.5,-5.40234375,-5.3125,-67.0,-68.4375,-5.10546875,-5.55078125,-0.6875,1.4375
-61.25,-61.84375,-6.125,-6.453125,-64.125,-65.5,-4.82421875,-5.0859375,0.59375,1.375
-72.5,-75.25,-5.57421875,-5.7890625,-74.8125,-74.25,-5.04296875,-5.1328125,2.75,-0.5625
-78.375,-80.75,-7.75390625,-7.79296875,-82.5625,-83.125,-4.26953125,-4.609375,2.375,0.5625
-61.625,-64.125,-4.84375,-5.05859375,-66.9375,-66.25,-5.84765625,-5.75,2.5,-0.6875
-58.625,-59.6875,-5.76953125,-5.62109375,-61.5,-62.28125,-3.578125,-3.75390625,1.0625,0.78125
-61.65625,-61.34375,-5.05859375,-5.21875,-65.875,-68.3125,-4.4296875,-4.91796875,-0.3125,2.4375
-66.0625,-70.625,-5.71484375,-6.08984375,-73.125,-74.375,-3.625,-3.94140625,4.5625,1.25
-61.53125,-63.8125,-4.859375,-4.91015625,-64.75,-63.96875,-3.64453125,-3.896484375,2.28125,-0.78125
-65.3125,-66.0625,-3.8046875,-3.638671875,-68.0625,-69.6875,-3.21484375,-3.353515625,0.75,1.625
-70.6875,-71.25,-7.68359375,-7.984375,-76.1875,-76.5625,-5.7265625,-5.63671875,0.5625,0.375
-85.8125,-88.5625,-7.53515625,-7.98828125,-88.4375,-90.375,-4.65234375,-5.01953125,2.75,1.9375
-66.375,-69.0625,-7.12109375,-7.44140625,-70.1875,-70.0625,-5.4765625,-5.6953125,2.6875,-0.125
-68.625,-69.25,-5.57421875,-5.5703125,-71.6875,-72.6875,-4.16796875,-4.2421875,0.625,1.0
-62.46875,-62.3125,-6.01171875,-5.9921875,-66.0625,-68.5,-5.3359375,-5.4375,-0.15625,2.4375
-69.1875,-71.0625,-9.734375,-10.03125,-74.375,-75.3125,-5.47265625,-5.55859375,1.875,0.9375
-71.5,-72.25,-4.25390625,-4.34765625,-73.8125,-75.5625,-4.80078125,-4.8046875,0.75,1.75
-60.125,-63.375,-5.26171875,-5.41796875,-61.875,-61.3125,-4.02734375,-3.99609375,3.25,-0.5625
-57.8125,-61.0625,-5.96875,-6.33203125,-63.75,-66.0625,-5.62109375,-5.7578125,3.25,2.3125
-69.5625,-69.5,-5.78125,-6.07421875,-68.0,-70.5625,-6.86328125,-6.97265625,-0.0625,2.5625
-62.96875,-63.0625,-5.4140625,-5.4921875,-66.625,-66.6875,-4.8828125,-4.9921875,0.09375,0.0625
-78.1875,-80.4375,-7.0,-7.05078125,-82.0625,-82.875,-5.58984375,-5.57421875,2.25,0.8125
-65.4375,-65.3125,-5.70703125,-5.8671875,-66.6875,-68.1875,-5.26171875,-5.52734375,-0.125,1.5
-65.5,-68.0,-10.7578125,-11.0,-67.0,-68.625,-3.712890625,-3.8984375,2.5,1.625
-72.8125,-74.0625,-8.6640625,-8.53125,-74.875,-74.9375,-5.32421875,-5.3984375,1.25,0.0625
-81.875,-83.625,-7.5,-7.63671875,-84.625,-85.4375,-4.86328125,-4.859375,1.75,0.8125
-63.28125,-65.4375,-9.234375,-9.578125,-64.9375,-64.5625,-4.01171875,-4.4453125,2.15625,-0.375
-58.59375,-61.15625,-8.0234375,-8.140625,-63.4375,-64.3125,-6.55078125,-6.30859375,2.5625,0.875
-72.0625,-72.875,-12.4765625,-12.53125,-75.9375,-76.25,-6.15234375,-6.1171875,0.8125,0.3125
-73.5,-74.0,-5.234375,-5.13671875,-76.5625,-78.3125,-4.890625,-5.26171875,0.5,1.75
-64.25,-69.1875,-4.890625,-5.59375,-70.3125,-68.3125,-5.04296875,-5.29296875,4.9375,-2.0
-71.25,-71.4375,-10.0703125,-9.859375,-74.75,-76.3125,-3.669921875,-4.21484375,0.1875,1.5625
-64.875,-67.0625,-5.5,-5.57421875,-69.3125,-69.0,-4.76953125,-5.04296875,2.1875,-0.3125
-61.4375,-62.03125,-6.8828125,-6.83984375,-66.125,-67.3125,-5.52734375,-5.609375,0.59375,1.1875
-65.875,-68.6875,-8.265625,-8.3515625,-69.625,-69.8125,-4.54296875,-4.609375,2.8125,0.1875
-61.6875,-64.5625,-5.421875,-5.53125,-65.8125,-65.625,-6.30078125,-6.33203125,2.875,-0.1875
-71.4375,-74.0,-5.60546875,-5.75390625,-74.625,-74.5,-4.703125,-4.9375,2.5625,-0.125
-65.6875,-67.5625,-6.16015625,-6.30859375,-70.6875,-71.25,-3.818359375,-3.845703125,1.875,0.5625
-64.375,-67.125,-7.3203125,-7.58984375,-68.3125,-67.4375,-4.41796875,-4.59375,2.75,-0.875
-63.5,-63.75,-6.0,-6.03125,-66.125,-68.0625,-3.78515625,-4.2265625,0.25,1.9375
-66.3125,-68.1875,-6.421875,-6.58203125,-71.75,-72.75,-6.05078125,-6.18359375,1.875,1.0
-72.9375,-75.25,-5.57421875,-5.859375,-74.9375,-74.9375,-4.6328125,-4.65625,2.3125,0.0
-70.125,-71.5625,-7.51953125,-7.59375,-74.0,-73.1875,-6.1484375,-6.16015625,1.4375,-0.8125
-70.25,-70.9375,-4.625,-5.6015625,-72.5625,-74.625,-3.58203125,-4.49609375,0.6875,2.0625
-64.0,-65.3125,-10.7421875,-10.9375,-65.8125,-68.0625,-3.849609375,-4.29296875,1.3125,2.25
-71.0625,-73.0625,-6.58203125,-6.6875,-74.625,-74.75,-5.3671875,-5.5078125,2.0,0.125
-58.4375,-60.96875,-5.55859375,-5.60546875,-60.65625,-61.875,-6.4375,-6.9765625,2.53125,1.21875
-64.625,-67.9375,-9.46875,-10.0390625,-67.3125,-67.75,-4.89453125,-5.3046875,3.3125,0.4375
-67.75,-69.75,-6.75,-7.06640625,-70.9375,-71.1875,-4.47265625,-4.6328125,2.0,0.25
-79.4375,-79.5,-4.9453125,-4.9140625,-80.0,-81.875,-5.08203125,-5.1875,0.0625,1.875
-68.625,-69.4375,-8.1015625,-7.9453125,-67.4375,-68.8125,-5.10546875,-5.2109375,0.8125,1.375
-58.34375,-60.53125,-9.296875,-9.5234375,-62.0625,-63.59375,-3.21875,-3.365234375,2.1875,1.53125
-66.75,-66.875,-7.0078125,-7.10546875,-70.0,-71.875,-6.37109375,-6.90234375,0.125,1.875
-74.0,-74.4375,-4.98828125,-4.96875,-74.5625,-76.1875,-5.11328125,-5.4609375,0.4375,1.625
-59.75,-57.53125,-5.66015625,-5.4375,-60.09375,-65.0625,-5.98046875,-6.03515625,-2.21875,4.96875
-76.5625,-79.3125,-7.5234375,-7.46875,-81.1875,-79.9375,-5.7890625,-6.39453125,2.75,-1.25
-62.0625,-63.71875,-4.984375,-5.1484375,-64.6875,-65.1875,-5.125,-5.4609375,1.65625,0.5
-66.6875,-68.0,-5.0078125,-5.16796875,-69.1875,-69.0625,-6.58203125,-6.25390625,1.3125,-0.125
-64.75,-67.25,-6.42578125,-6.76171875,-67.5,-68.8125,-3.59765625,-3.9296875,2.5,1.3125
-63.21875,-63.625,-4.4296875,-4.75,-65.9375,-70.25,-3.771484375,-4.5703125,0.40625,4.3125
-85.5,-85.375,-6.09765625,-6.421875,-90.375,-94.0625,-4.4453125,-4.50390625,-0.125,3.6875
-65.3125,-64.6875,-5.67578125,-6.00390625,-66.75,-68.4375,-4.55078125,-4.796875,-0.625,1.6875
-72.8125,-73.9375,-6.58203125,-6.54296875,-74.375,-76.0,-5.33203125,-5.35546875,1.125,1.625
-73.375,-74.5625,-3.8828125,-3.6640625,-74.3125,-75.25,-5.91796875,-5.953125,1.1875,0.9375
-64.0625,-68.25,-6.109375,-6.4296875,-67.8125,-69.9375,-5.83984375,-6.09375,4.1875,2.125
-66.75,-70.0625,-6.31640625,-6.0078125,-71.0625,-72.6875,-5.125,-5.20703125,3.3125,1.625
-69.3125,-71.1875,-5.90234375,-6.08203125,-76.625,-76.5625,-3.357421875,-3.40625,1.875,-0.0625
-60.28125,-65.125,-5.79296875,-6.1015625,-65.4375,-66.4375,-4.31640625,-4.625,4.84375,1.0
-65.4375,-67.25,-7.11328125,-7.19921875,-67.875,-69.25,-5.53125,-5.72265625,1.8125,1.375
-55.46875,-59.71875,-3.171875,-3.80078125,-59.5,-60.875,-4.7890625,-5.14453125,4.25,1.375
-69.0,-69.3125,-7.44921875,-7.609375,-69.9375,-72.0,-4.921875,-5.046875,0.3125,2.0625
-68.125,-70.375,-6.46875,-6.484375,-68.9375,-70.8125,-3.541015625,-3.7734375,2.25,1.875
-55.78125,-59.25,-6.63671875,-6.75390625,-59.3125,-58.125,-4.46875,-4.59375,3.46875,-1.1875
-80.125,-83.375,-6.06640625,-6.27734375,-84.25,-82.75,-4.76953125,-4.9453125,3.25,-1.5
-74.8125,-76.8125,-6.0,-6.265625,-78.0,-78.4375,-5.6953125,-5.84765625,2.0,0.4375
-68.5,-70.3125,-8.6484375,-8.9921875,-72.625,-72.875,-5.55078125,-5.75390625,1.8125,0.25
-63.53125,-66.6875,-6.14453125,-6.12109375,-66.375,-66.6875,-3.8359375,-4.01171875,3.15625,0.3125
-67.3125,-68.125,-10.296875,-10.1171875,-70.3125,-72.6875,-5.57421875,-5.80859375,0.8125,2.375
-61.3125,-63.46875,-5.0546875,-5.3828125,-65.0,-64.75,-4.26953125,-4.3359375,2.15625,-0.25
-66.4375,-67.5625,-9.8828125,-9.5625,-71.1875,-71.5625,-5.515625,-5.35546875,1.125,0.375
-69.4375,-70.875,-4.1796875,-4.359375,-73.5,-74.125,-3.474609375,-3.61328125,1.4375,0.625
-74.25,-74.0625,-8.4140625,-8.453125,-77.0625,-79.25,-5.02734375,-5.0234375,-0.1875,2.1875
-68.25,-69.0,-6.02734375,-6.046875,-71.0,-72.125,-8.3359375,-9.1171875,0.75,1.125
-73.375,-74.5,-6.796875,-6.88671875,-75.4375,-76.0625,-5.89453125,-5.96484375,1.125,0.625
-54.28125,-60.625,-4.75390625,-4.84765625,-62.46875,-60.96875,-5.28125,-5.68359375,6.34375,-1.5
-71.75,-74.25,-6.87109375,-7.0703125,-74.4375,-74.375,-4.88671875,-4.984375,2.5,-0.0625
-64.75,-65.125,-5.72265625,-5.66015625,-69.0,-70.4375,-5.29296875,-5.43359375,0.375,1.4375
-57.90625,-59.53125,-5.9296875,-6.06640625,-60.6875,-61.21875,-2.55859375,-2.9765625,1.625,0.53125
-64.25,-65.5,-7.1953125,-7.3203125,-66.1875,-67.5625,-5.34765625,-5.64453125,1.25,1.375
-62.40625,-64.125,-5.58984375,-5.82421875,-63.625,-63.9375,-5.6640625,-6.03515625,1.71875,0.3125
-69.6875,-70.8125,-6.7109375,-6.85546875,-71.75,-72.4375,-5.515625,-5.44140625,1.125,0.6875
-59.25,-59.96875,-2.978515625,-3.181640625,-62.15625,-64.25,-3.583984375,-4.0078125,0.71875,2.09375
-69.4375,-70.0,-9.25,-8.984375,-70.0,-75.1875,-5.1328125,-5.47265625,0.5625,5.1875
-70.625,-71.1875,-7.73828125,-7.765625,-72.0,-72.9375,-5.921875,-5.93359375,0.5625,0.9375
-69.0625,-70.0,-8.90625,-8.9296875,-72.875,-73.4375,-5.70703125,-5.71875,0.9375,0.5625
-66.0,-68.3125,-8.4765625,-8.9140625,-69.9375,-69.625,-4.27734375,-4.375,2.3125,-0.3125
-64.4375,-65.4375,-6.69921875,-6.609375,-66.5,-68.0,-4.48828125,-4.69921875,1.0,1.5
-71.875,-74.25,-4.67578125,-4.6875,-74.25,-74.1875,-4.2421875,-4.3671875,2.375,-0.0625
-63.1875,-65.4375,-4.92578125,-4.87109375,-66.375,-67.5,-3.90625,-4.1484375,2.25,1.125
-63.4375,-64.75,-6.8984375,-6.875,-64.0625,-65.4375,-5.46875,-5.6171875,1.3125,1.375
-66.25,-66.3125,-5.10546875,-5.296875,-68.0625,-70.25,-5.82421875,-5.91015625,0.0625,2.1875
-64.625,-68.0625,-6.6875,-7.25,-69.75,-70.1875,-3.18359375,-3.208984375,3.4375,0.4375
-60.625,-62.5,-3.9140625,-3.998046875,-63.84375,-64.4375,-4.9921875,-5.12109375,1.875,0.59375
-71.5,-71.6875,-11.1484375,-11.359375,-72.625,-74.3125,-3.724609375,-3.7734375,0.1875,1.6875
-65.5625,-67.5625,-7.25,-7.44140625,-67.25,-68.5,-5.796875,-5.97265625,2.0,1.25
-57.71875,-61.25,-5.42578125,-5.85546875,-62.25,-62.8125,-5.1484375,-5.28515625,3.53125,0.5625
-71.6875,-70.125,-9.140625,-9.234375,-72.9375,-75.9375,-4.9296875,-4.921875,-1.5625,3.0
-56.875,-60.96875,-6.31640625,-6.71484375,-63.21875,-65.1875,-3.890625,-4.02734375,4.09375,1.96875
-58.40625,-58.78125,-5.45703125,-5.515625,-61.09375,-62.3125,-5.83984375,-5.7421875,0.375,1.21875
-64.875,-66.125,-6.1171875,-6.19140625,-67.875,-69.0,-4.65625,-4.98828125,1.25,1.125
-60.90625,-68.25,-6.671875,-7.4453125,-69.8125,-68.4375,-5.5859375,-5.91015625,7.34375,-1.375
-67.625,-70.125,-5.76953125,-6.2109375,-73.5,-75.875,-3.37109375,-3.9375,2.5,2.375
-65.125,-67.625,-6.7578125,-6.7734375,-66.875,-67.6875,-4.73828125,-4.75390625,2.5,0.8125
-66.5,-65.5625,-8.7890625,-8.6875,-69.0625,-70.5625,-5.11328125,-5.0703125,-0.9375,1.5
-81.75,-85.625,-9.8125,-9.9375,-86.5625,-86.0625,-4.140625,-4.59765625,3.875,-0.5
-72.0625,-71.625,-5.8046875,-5.83984375,-74.375,-77.5625,-3.126953125,-3.19140625,-0.4375,3.1875
-63.375,-65.125,-7.75,-8.0625,-64.875,-66.1875,-4.328125,-4.73046875,1.75,1.3125
-60.3125,-63.59375,-5.67578125,-4.3203125,-64.5,-66.9375,-5.49609375,-5.46875,3.28125,2.4375
-64.625,-67.625,-11.0390625,-11.4609375,-68.75,-68.75,-4.64453125,-4.7734375,3.0,0.0
-61.6875,-63.125,-9.578125,-9.7734375,-67.1875,-68.5,-5.0234375,-5.3359375,1.4375,1.3125
-63.375,-65.5,-4.734375,-5.03515625,-67.6875,-68.0625,-5.20703125,-5.2578125,2.125,0.375
-70.375,-69.375,-7.16796875,-7.17578125,-67.6875,-69.9375,-7.45703125,-7.6640625,-1.0,2.25
-70.0625,-71.875,-6.3125,-6.72265625,-70.75,-71.8125,-3.875,-4.28125,1.8125,1.0625
-64.375,-65.9375,-6.51953125,-6.71875,-66.9375,-67.125,-3.55859375,-3.837890625,1.5625,0.1875
-62.09375,-62.1875,-10.6171875,-10.5703125,-65.875,-67.5625,-4.046875,-4.34375,0.09375,1.6875
-58.21875,-60.28125,-4.48046875,-4.703125,-63.0,-64.8125,-4.57421875,-4.8984375,2.0625,1.8125
-68.875,-71.875,-6.2265625,-6.48828125,-73.1875,-72.8125,-4.0078125,-4.16015625,3.0,-0.375
-68.5,-71.0625,-6.68359375,-7.04296875,-72.375,-73.8125,-4.35546875,-4.8359375,2.5625,1.4375
-61.71875,-64.0,-3.875,-3.75390625,-66.5625,-67.5625,-5.8828125,-6.61328125,2.28125,1.0
-60.5625,-62.28125,-6.51953125,-6.54296875,-62.75,-66.0,-5.9453125,-6.03125,1.71875,3.25
-72.125,-73.875,-6.90625,-6.89453125,-77.5625,-77.1875,-6.06640625,-5.6015625,1.75,-0.375
-66.1875,-69.375,-5.71484375,-6.05078125,-71.5,-69.625,-4.984375,-5.07421875,3.1875,-1.875
-71.875,-72.375,-7.078125,-6.88671875,-72.625,-74.0,-5.33203125,-5.546875,0.5,1.375
-67.875,-69.125,-7.85546875,-8.265625,-72.25,-73.6875,-5.83984375,-5.9765625,1.25,1.4375
-71.0625,-72.1875,-10.0859375,-10.5390625,-73.5,-75.375,-4.421875,-4.9609375,1.125,1.875
-69.625,-72.25,-7.59765625,-7.671875,-74.3125,-74.1875,-6.6484375,-6.78125,2.625,-0.125
-67.625,-69.625,-5.48828125,-5.4765625,-68.75,-70.4375,-6.69921875,-6.85546875,2.0,1.6875
-73.0,-73.875,-5.84765625,-5.95703125,-77.375,-78.125,-4.390625,-4.4921875,0.875,0.75
-62.65625,-63.0625,-6.515625,-6.609375,-63.625,-65.5625,-3.4140625,-3.810546875,0.40625,1.9375
-67.875,-68.125,-7.55078125,-7.9140625,-66.6875,-65.875,-5.921875,-5.9921875,0.25,-0.8125
-58.15625,-61.125,-9.7578125,-9.9375,-62.6875,-64.4375,-5.546875,-6.03125,2.96875,1.75
-63.84375,-67.1875,-5.10546875,-5.46875,-67.4375,-67.9375,-5.4296875,-5.6875,3.34375,0.5
-71.75,-71.3125,-7.66796875,-7.71875,-73.625,-77.375,-4.71484375,-5.046875,-0.4375,3.75
-63.5,-65.75,-5.1015625,-4.9765625,-67.75,-68.5625,-4.30859375,-4.484375,2.25,0.8125
-68.125,-71.1875,-6.13671875,-6.88671875,-71.0625,-71.3125,-3.369140625,-3.66015625,3.0625,0.25
-65.25,-65.625,-6.4296875,-6.3671875,-68.4375,-70.4375,-5.40625,-5.76171875,0.375,2.0
-59.4375,-61.09375,-6.67578125,-6.5625,-62.3125,-64.8125,-3.70703125,-4.13671875,1.65625,2.5
-68.5625,-69.8125,-6.8359375,-7.01171875,-73.375,-73.375,-6.11328125,-6.171875,1.25,0.0
-73.875,-75.9375,-7.1796875,-7.24609375,-77.4375,-77.1875,-3.12109375,-3.056640625,2.0625,-0.25
-61.0625,-61.875,-5.48046875,-5.84765625,-62.78125,-64.0625,-3.49609375,-3.9375,0.8125,1.28125
-62.40625,-62.4375,-4.82421875,-4.80859375,-63.25,-65.75,-5.10546875,-5.46484375,0.03125,2.5
-64.6875,-67.1875,-6.8828125,-6.9453125,-69.75,-68.4375,-5.9453125,-6.03125,2.5,-1.3125
-73.125,-76.8125,-5.6328125,-6.2421875,-78.3125,-78.0625,-4.1640625,-4.22265625,3.6875,-0.25
-62.6875,-64.75,-10.3984375,-10.6328125,-63.875,-64.0,-3.75,-4.12890625,2.0625,0.125
-62.46875,-63.625,-6.9921875,-7.08984375,-67.1875,-67.375,-3.90625,-4.34765625,1.15625,0.1875
-60.6875,-63.90625,-6.6328125,-6.7734375,-65.875,-67.6875,-4.0,-4.46875,3.21875,1.8125
-69.125,-72.5625,-7.80859375,-7.79296875,-72.4375,-69.25,-5.19921875,-5.40234375,3.4375,-3.1875
-60.75,-64.5,-5.90234375,-6.29296875,-68.125,-67.1875,-4.96875,-5.05078125,3.75,-0.9375
-63.3125,-64.8125,-6.44140625,-6.5859375,-66.625,-67.4375,-4.77734375,-4.91015625,1.5,0.8125
-73.25,-76.0625,-7.421875,-7.96484375,-78.1875,-77.6875,-7.34765625,-7.12109375,2.8125,-0.5
-64.25,-65.875,-5.0390625,-5.1796875,-67.5625,-67.625,-6.35546875,-6.3984375,1.625,0.0625
-60.1875,-62.1875,-6.46875,-6.45703125,-62.3125,-63.3125,-4.36328125,-4.48828125,2.0,1.0
-74.3125,-75.0,-9.5390625,-9.4296875,-77.125,-77.625,-5.1015625,-5.140625,0.6875,0.5
-56.9375,-58.03125,-5.35546875,-5.390625,-59.0625,-59.5,-4.234375,-4.52734375,1.09375,0.4375
-67.1875,-70.5625,-6.5625,-6.40234375,-75.125,-73.8125,-5.5625,-5.73046875,3.375,-1.3125
-62.78125,-63.90625,-6.47265625,-6.625,-64.6875,-65.75,-5.45703125,-5.6015625,1.125,1.0625
-71.5625,-70.25,-10.4140625,-10.5546875,-73.25,-76.25,-4.23828125,-4.546875,-1.3125,3.0
